host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates,rounded_revenue,days_rented
"77642873","1","1","1","1","0","1","3","334","7"
"77648610","3","12","3","2","3","5","11","5504","118"
"77717973","1","8","1","1","1","3","6","6656","26"
"77759100","1","1","1","1","0","1","2","5642","115"
"7779445","1","1","1","0","0","1","2","0","0"
"7783685","4","16","4","0","4","4","9","0","0"
"77851597","1","1","1","1","0","3","6","0","0"
"7794118","1","1","1","1","0","2","6","0","0"
"7807944","1","1","1","1","0","1","4","928","18"
"78083023","2","0","2","2","0","2","6","14518","144"
"78149672","1","2","1","1","0","2","4","0","0"
"7820779","1","1","1","1","0","1","3","5857","70"
"78212466","1","1","1","1","0","1","2","1248","29"
"7828695","1","1","1","1","0","1","2","0","0"
"7829536","2","4","0","2","0","3","9","10396","163"
"78297490","1","1","1","1","0","2","4","854","7"
"7833043","1","1","1","1","0","2","5","297","3"
"7848931","1","1","1","1","0","2","4","0","0"
"7855880","6","246","6","6","6","6","12","4812","98"
"78572120","1","1","1","1","0","4","8","0","0"
"7860171","1","3","1","1","1","2","4","0","0"
"78619999","1","1","1","0","0","1","1","0","0"
"78628425","1","1","1","1","0","1","2","11714","141"
"78630289","1","1","1","1","0","1","4","9894","137"
"7878792","3","12","2","0","3","4","6","0","0"
"78846212","1","1","1","1","0","1","2","0","0"
"7906880","1","4","1","1","1","1","4","0","0"
"7908028","1","2","1","1","0","1","2","185","3"
"79106844","1","1","1","1","0","3","5","1040","14"
"7930693","1","1","1","1","0","1","4","8334","81"
"7936902","1","1","1","1","0","1","2","0","0"
"7936918","1","0","1","1","0","1","2","1259","11"
"79511280","1","1","1","1","0","1","7","11532","167"
"79617218","2","4","2","2","0","3","12","1322","14"
"79650929","1","0","1","1","0","2","4","0","0"
"7969875","1","1","1","1","0","1","3","0","0"
"79781221","1","1","1","1","0","1","4","0","0"
"79835658","1","1","1","1","0","2","5","0","0"
"80019040","2","4","2","0","0","2","6","0","0"
"8002067","1","0","1","1","0","1","2","0","0"
"80027276","2","4","2","2","0","3","6","5786","70"
"80174055","1","1","1","0","0","3","2","0","0"
"8019239","1","1","1","1","0","2","3","746","11"
"80353942","1","1","1","1","0","2","4","0","0"
"804468","2","6","2","2","2","3","8","3450","55"
"8045148","2","4","2","0","0","2","4","594","14"
"8049723","3","9","3","3","3","4","9","0","0"
"80688683","1","0","1","1","0","2","4","0","0"
"8069666","1","1","1","0","0","1","2","0","0"
"80699884","1","1","1","1","0","2","4","0","0"
"80755320","1","1","1","1","0","2","4","0","0"
"80755585","1","1","1","1","0","1","4","0","0"
"80837583","1","1","1","0","0","1","2","1560","52"
"80855370","1","1","1","1","0","4","9","0","0"
"8099609","8","80","8","8","8","10","21","530","6"
"81057599","2","0","2","2","0","3","8","3672","43"
"81105438","1","1","1","1","0","3","7","0","0"
"81140229","1","1","1","1","0","1","4","6065","85"
"81218007","1","1","1","1","0","2","4","0","0"
"8124626","1","1","1","0","0","1","1","371","7"
"81475672","1","1","1","1","0","1","2","445","7"
"81625981","2","12","2","2","2","2","8","0","0"
"81675607","3","9","3","3","3","4","9","3204","62"
"81728619","1","1","1","0","0","1","3","0","0"
"81769572","1","1","1","1","0","2","5","4368","29"
"81825683","1","1","1","1","0","1","2","4888","104"
"81867132","1","1","1","0","0","1","2","0","0"
"8192244","1","1","1","0","0","1","2","0","0"
"8200103","1","2","1","1","0","2","4","482","3"
"8202754","1","1","1","1","0","2","4","1693","29"
"8204522","10","70","10","10","10","5","27","5794","66"
"82073435","1","2","1","1","0","2","4","2228","22"
"82075094","2","4","2","0","0","2","4","196","3"
"82122383","5","25","5","0","5","5","37","6521","243"
"82242838","1","1","1","0","0","1","1","0","0"
"82245667","1","1","1","1","0","2","5","1745","18"
"82249957","2","4","2","2","0","3","11","12783","133"
"8228447","3","33","3","3","3","7","14","0","0"
"823078","1","1","1","1","0","1","2","728","14"
"82434529","2","8","2","0","2","2","3","0","0"
"82462436","1","1","1","0","0","1","2","962","26"
"82464","1","9","1","1","1","2","7","1225","11"
"82485075","4","16","4","4","4","12","25","4887","35"
"82590894","2","4","2","2","0","3","12","586","7"
"8263812","7","70","7","7","7","13","33","5644","20"
"82674827","2","4","2","2","0","3","5","1797","14"
"8272782","1","1","1","1","0","2","5","7892","92"
"82769604","1","1","1","1","0","4","5","0","0"
"82840605","2","4","2","2","0","2","4","15748","333"
"8297815","3","12","3","3","3","3","8","3602","40"
"82987425","1","1","0","1","0","2","3","1857","37"
"8302466","1","3","0","1","1","1","2","564","7"
"8318955","1","5","1","1","1","3","6","0","0"
"83249804","1","1","1","0","0","1","1","0","0"
"83264476","1","1","1","1","0","3","5","0","0"
"833421","1","1","1","1","0","2","4","1274","26"
"8339475","1","1","0","0","0","1","2","1831","63"
"8343063","2","6","2","2","2","4","12","1771","11"
"83588581","1","0","1","0","0","1","2","1485","37"
"83600826","1","1","1","1","0","3","7","0","0"
"8362224","4","52","4","3","4","10","18","11602","84"
"838022","1","1","1","1","0","1","2","0","0"
"83880632","1","1","1","1","0","2","4","1504","11"
"83930701","1","1","1","1","0","2","4","0","0"
"83968503","1","1","1","1","0","1","5","0","0"
"83978576","1","1","1","1","0","2","6","0","0"
"8403983","2","2","2","0","0","2","2","100","3"
"8406931","2","8","2","0","2","2","4","70","3"
"84079156","1","1","1","1","0","2","4","0","0"
"84080610","1","1","1","1","0","2","6","1782","18"
"84283242","1","1","1","0","0","1","2","0","0"
"84301746","1","1","1","1","0","0","2","0","0"
"8439218","2","6","2","2","2","4","11","7881","47"
"8485223","1","1","1","1","0","1","4","5794","96"
"84873565","1","1","1","0","0","2","2","0","0"
"84877825","1","1","1","1","0","1","3","3342","66"
"8512301","2","6","2","2","2","2","4","20435","177"
"85208134","2","20","2","2","2","3","6","10061","66"
"85274285","1","1","1","1","0","1","4","8542","92"
"8537173","1","1","1","1","0","1","4","0","0"
"8548714","3","9","3","3","3","6","16","47063","322"
"85518055","1","1","1","0","0","1","2","0","0"
"85525232","1","0","1","1","0","1","2","0","0"
"85651151","1","1","1","1","0","1","2","0","0"
"85757539","6","36","6","6","6","15","35","50468","227"
"8580421","1","1","1","1","0","1","4","0","0"
"8581575","1","1","1","1","0","1","3","0","0"
"85912145","2","4","2","2","0","4","14","0","0"
"8601751","2","4","2","0","0","2","4","0","0"
"86064272","3","9","3","3","3","6","12","0","0"
"8609352","1","1","1","1","0","1","2","0","0"
"8609411","1","0","1","1","0","1","2","0","0"
"8622948","1","2","1","1","0","2","5","5252","52"
"8627044","1","1","1","0","0","1","2","0","0"
"86358826","2","4","2","0","0","2","4","0","0"
"86365222","3","27","3","2","3","3","11","386","7"
"86384580","1","0","1","1","0","1","4","557","7"
"86460586","1","1","1","1","0","1","2","6760","130"
"86471814","1","1","1","0","0","1","2","0","0"
"86481812","1","1","1","1","0","2","6","1589","7"
"8652137","1","1","1","0","0","1","2","1262","18"
"86561919","4","16","4","4","4","8","16","2383","32"
"8658107","2","4","2","2","0","3","7","2005","22"
"866134","1","3","1","1","1","1","4","824","11"
"8664497","1","0","1","1","0","1","4","0","0"
"86689048","4","16","4","4","4","6","16","0","0"
"86811284","2","4","2","2","0","1","4","0","0"
"86864668","1","1","1","0","0","1","1","0","0"
"86880231","1","0","1","0","0","1","2","445","14"
"87003811","1","0","1","1","0","2","4","4011","44"
"87009209","1","1","1","1","0","3","5","4902","81"
"87043081","1","1","1","1","0","1","2","2172","18"
"8705563","1","2","1","1","0","2","4","1693","44"
"87076658","1","2","1","1","0","2","5","3744","44"
"8711101","1","1","1","1","0","2","4","278","3"
"87231790","1","1","1","0","0","1","2","0","0"
"8734464","1","1","1","1","0","2","4","2005","33"
"87413115","1","1","1","1","0","2","8","0","0"
"87421248","1","1","1","1","0","1","4","256","3"
"87445548","1","1","1","1","0","1","4","14114","148"
"8747683","1","1","0","1","0","2","4","924","11"
"87477050","1","1","1","1","0","1","2","0","0"
"8748606","1","1","1","1","0","1","4","0","0"
"8765144","1","0","1","1","0","1","4","0","0"
"8770886","3","9","3","0","3","2","9","0","0"
"87784579","1","1","1","1","0","1","3","3283","63"
"87827838","2","4","2","2","0","2","6","18411","189"
"8788362","1","1","1","1","0","1","5","1805","33"
"87909245","1","0","1","1","0","2","4","0","0"
"87909336","1","1","1","1","0","1","2","0","0"
"87910319","3","0","3","0","0","3","6","0","0"
"88136028","1","1","1","1","0","1","4","0","0"
"8821841","1","1","1","1","0","3","6","0","0"
"88301093","1","1","1","1","0","1","4","96","3"
"88449139","1","2","1","1","0","1","2","0","0"
"88450876","1","1","1","0","0","2","4","0","0"
"8846138","4","252","4","4","4","6","16","5748","73"
"8848073","1","1","1","0","0","1","2","0","0"
"8854268","3","12","3","3","3","1","6","16405","288"
"8867891","2","6","2","2","2","1","4","2904","63"
"88720339","1","1","1","1","0","1","2","0","0"
"8883715","1","1","1","1","0","2","3","167","3"
"88868884","1","1","1","1","0","1","3","0","0"
"88875170","2","4","2","2","0","2","6","35437","226"
"88904129","1","1","1","0","0","1","3","0","0"
"88922072","10","170","1","10","10","16","46","31464","218"
"88968278","1","1","1","1","0","2","6","0","0"
"8908604","3","12","3","3","3","3","8","1782","29"
"8912896","1","11","1","1","1","1","4","237","3"
"89277071","2","6","2","2","2","5","13","7502","44"
"89368877","1","1","1","1","0","1","4","1114","22"
"8943355","1","1","1","1","0","2","6","0","0"
"89449829","1","1","1","1","0","2","4","0","0"
"8947203","1","1","1","0","0","1","2","0","0"
"8949038","1","1","1","0","0","1","2","0","0"
"89546402","1","1","1","0","0","1","2","0","0"
"8965254","1","1","1","1","0","1","3","2184","22"
"89659393","1","5","1","0","1","1","2","1040","26"
"8966009","2","10","2","2","2","2","6","0","0"
"8982009","1","2","1","1","0","3","6","0","0"
"8988162","1","0","1","1","0","2","6","813","11"
"8993344","2","4","2","2","0","3","6","297","3"
"90002741","1","1","1","1","0","1","3","0","0"
"9013219","1","0","1","1","0","1","3","260","3"
"90172347","1","1","1","1","0","2","4","6240","52"
"90173855","1","1","1","0","0","1","2","0","0"
"9026358","1","1","1","1","0","1","2","0","0"
"902997","4","0","0","0","0","5","12","6190","65"
"90364788","6","42","6","6","6","11","27","81062","295"
"90433295","4","4","4","0","0","4","8","7605","169"
"90439548","2","2","2","2","0","5","10","6098","7"
"90459004","1","1","1","1","0","2","6","0","0"
"90801462","1","1","0","1","0","2","5","2410","40"
"90998988","1","0","1","0","0","1","2","0","0"
"91000551","1","1","1","0","0","1","2","0","0"
"9100742","1","3","1","0","1","1","2","0","0"
"91225046","1","1","1","1","0","2","3","0","0"
"9124113","1","0","1","1","0","1","2","408","7"
"91265930","1","1","1","0","0","1","2","0","0"
"9128224","1","1","1","1","0","1","4","0","0"
"9128898","2","6","1","1","2","2","7","0","0"
"9137092","8","120","8","2","8","10","20","986","21"
"91426405","1","0","1","1","0","3","6","6630","55"
"914650","2","4","2","2","0","2","8","2451","22"
"9161233","1","3","1","1","1","1","5","3900","55"
"91634911","1","2","1","1","0","1","2","0","0"
"9164915","1","2","1","1","0","0","4","0","0"
"91698484","1","1","1","1","0","1","4","10908","122"
"91761450","1","1","1","1","0","1","3","2640","33"
"9180924","1","1","0","1","0","1","6","1593","40"
"9191348","2","4","2","2","0","2","8","668","7"
"9192313","5","5","5","2","0","8","31","297","3"
"91974483","1","1","1","1","0","1","2","0","0"
"92003013","1","1","1","0","0","1","2","0","0"
"9204975","2","8","2","2","2","4","10","11477","100"
"9205411","2","4","2","2","0","0","6","0","0"
"9209562","1","2","1","0","0","1","3","0","0"
"9210063","1","1","1","0","0","1","2","434","11"
"92115289","1","1","1","1","0","1","4","594","14"
"92119719","1","1","1","1","0","2","3","1077","18"
"92134420","2","2","2","2","0","3","10","2600","26"
"9221765","2","6","2","0","2","2","2","0","0"
"92221017","1","1","1","1","0","2","6","0","0"
"92288914","20","460","17","20","20","24","73","385023","865"
"92372","1","1","0","1","0","1","4","360","3"
"9243656","1","0","1","1","0","1","4","0","0"
"9254697","2","4","2","2","0","4","8","10344","163"
"9267484","1","1","1","1","0","2","4","705","7"
"92766208","1","1","1","1","0","2","6","4457","22"
"9281785","1","0","1","0","0","1","1","345","11"
"92843821","1","1","1","1","0","2","4","260","3"
"9288345","11","132","11","11","11","45","144","8423","40"
"928907","1","3","1","1","1","2","4","2436","29"
"92915479","1","2","1","1","0","1","3","408","7"
"92917679","1","1","1","1","0","2","5","0","0"
"92933030","1","3","1","1","1","2","4","0","0"
"9301837","1","1","1","1","0","2","3","0","0"
"9304196","2","4","2","0","0","2","2","910","18"
"93113459","2","10","2","2","2","5","12","0","0"
"93129763","1","1","1","1","0","0","2","0","0"
"9315419","1","1","1","1","0","1","4","2080","14"
"93162928","1","0","1","1","0","2","4","7428","92"
"9317803","1","3","1","1","1","2","3","423","3"
"93277165","1","1","1","0","0","1","2","0","0"
"93548217","1","0","1","1","0","1","2","0","0"
"93615282","1","1","1","0","0","1","2","2028","52"
"9362473","1","1","1","1","0","3","6","293","3"
"93787415","1","1","1","1","0","1","4","252","3"
"93787953","1","1","1","1","0","1","2","0","0"
"93791569","9","171","9","9","9","12","36","26871","392"
"9382739","2","8","2","0","2","2","4","4200","144"
"939139","1","1","1","1","0","1","4","1820","37"
"93973029","1","0","1","0","0","1","2","371","7"
"94018159","1","1","1","1","0","3","6","0","0"
"9406362","1","1","1","0","0","1","3","0","0"
"94091985","1","1","1","0","0","1","1","891","44"
"9438733","1","1","1","1","0","1","2","835","11"
"9439653","2","18","2","2","2","2","6","0","0"
"94435094","1","1","1","1","0","1","2","0","0"
"9445732","1","2","1","1","0","1","2","0","0"
"9467590","2","4","2","2","0","4","8","28919","125"
"94737286","1","1","1","1","0","2","4","0","0"
"94758288","1","1","1","1","0","1","4","0","0"
"94774975","4","12","4","2","4","4","11","26557","463"
"94792613","2","4","2","2","0","2","8","3758","81"
"94916127","1","2","1","0","0","1","4","0","0"
"94961099","1","1","1","1","0","1","2","17405","245"
"94968067","1","1","1","0","0","1","2","0","0"
"9498704","1","1","1","0","0","1","2","0","0"
"95086152","1","1","1","1","0","1","6","0","0"
"95100872","13","156","13","10","13","11","44","47796","735"
"95319956","2","4","2","2","0","2","6","0","0"
"95402145","1","1","1","1","0","1","5","0","0"
"95552526","1","8","1","1","1","1","3","0","0"
"95555673","1","1","1","1","0","2","5","798","3"
"95568295","1","1","1","0","0","1","2","2533","81"
"9559679","1","1","1","1","0","1","2","0","0"
"9560321","1","1","1","1","0","2","3","0","0"
"95648719","1","1","1","0","0","1","4","0","0"
"956926","1","2","1","1","0","2","3","2239","33"
"95700230","1","0","1","0","0","1","2","0","0"
"9572906","1","0","1","1","0","2","6","0","0"
"95814086","1","1","1","1","0","2","4","520","7"
"95827070","2","2","2","2","0","3","7","0","0"
"9589459","1","1","1","0","0","1","2","0","0"
"9590168","1","1","1","1","0","1","2","0","0"
"959500","1","2","1","1","0","0","2","3008","55"
"9599042","3","12","0","3","3","13","23","2793","28"
"96000092","5","30","5","3","5","3","11","704","29"
"9609965","1","1","1","1","0","2","3","0","0"
"96122546","92","25576","92","83","92","126","361","169129","2398"
"96146905","1","2","0","1","0","2","4","1270","33"
"9617017","1","2","1","1","0","1","4","8115","70"
"9631802","3","30","3","1","3","4","10","0","0"
"9641979","6","60","6","6","6","10","29","47466","370"
"96441165","1","1","1","1","0","1","4","0","0"
"9646176","1","1","1","1","0","1","4","0","0"
"96465122","1","0","1","1","0","2","5","3387","59"
"96514403","3","9","3","3","3","4","10","11654","266"
"96516239","1","1","1","1","0","1","4","3008","66"
"9661617","1","1","1","1","0","2","4","0","0"
"9665593","1","1","1","0","0","1","2","5359","144"
"967465","1","1","1","1","0","2","4","0","0"
"96798166","1","1","1","1","0","0","4","7889","133"
"96849538","2","4","2","2","0","2","4","742","7"
"96905","3","9","3","2","3","3","8","3516","58"
"96944317","1","1","1","0","0","1","2","0","0"
"969697","1","2","1","0","0","1","2","0","0"
"96978452","1","1","1","0","0","1","2","0","0"
"9700697","1","1","1","1","0","1","2","2878","92"
"97118290","1","6","1","1","1","1","4","0","0"
"97152135","1","1","1","1","0","2","4","0","0"
"97217593","1","0","1","1","0","1","2","0","0"
"97220004","1","1","1","0","0","1","2","0","0"
"97254096","1","1","1","1","0","1","4","5292","70"
"97288815","1","1","1","0","0","1","2","0","0"
"97306468","1","4","1","0","1","1","2","0","0"
"9735446","4","16","4","4","4","14","30","7594","81"
"97481328","1","1","1","0","0","1","2","0","0"
"9748679","1","1","1","1","0","1","2","0","0"
"97489459","1","1","1","1","0","2","4","0","0"
"9750669","6","36","6","5","6","10","27","36696","684"
"97584329","1","0","1","1","0","1","4","0","0"
"97607369","1","1","1","1","0","1","4","8201","118"
"97772075","2","4","2","1","0","3","14","4011","44"
"9778314","1","0","0","1","0","2","3","3138","48"
"97891622","1","1","0","1","0","3","5","3677","40"
